x,y,word,cluster
0.807946,-1.0286952,热板,762
-0.84589934,-0.504148,生皮,53
0.44496518,-0.42295218,血衄,616
0.6399212,0.20111142,习惯,698
-0.8302775,0.44972834,长三,262
0.671755,-1.5128292,灌流,169
-0.6492828,0.13617535,宽中,853
0.91114724,0.74282134,阴部,25
1.0624233,1.2203945,滴水,606
0.6212676,-0.13521338,热惊,534
1.0243919,1.1581367,神效,803
0.23073784,0.6618129,成细粉,395
-1.0695349,0.6730253,元宝,257
0.62811756,1.2710205,头发,281
0.5994641,0.73556614,蜀葵,532
-1.4723941,-0.17297056,无杂质,91
0.61968416,1.3032582,1987,719
0.8392432,-1.5423987,效应,95
0.49362344,-1.1555111,泛酸,13
0.68226784,-0.74399024,罗汉松,332
-1.5434304,0.13879253,伸长,357
-1.4365364,0.00246403,针叶,470
0.99105567,1.0852718,本事,803
0.8956129,-0.75198096,心动,451
-1.4014132,-0.35557207,尼西,566
1.1952794,0.5181201,京大戟,266
-0.6169214,0.44178322,稀少,720
0.8798078,-1.2057711,素引,169
0.7921498,-0.059157494,透骨香,398
-1.1291174,0.15799904,排水,85
-1.3239348,-0.20700759,深厚,183
-1.3960093,0.1444204,曲折,12
-1.5946574,0.34749228,节略,144
-1.4793495,0.3153762,多于,85
1.2827628,-0.8735332,三十二,637
0.3187717,-0.8936107,58,1
0.3230575,0.4213635,干果,583
0.7563379,-1.4161677,多糖类,30
-1.1478962,-0.47962976,温中散寒,185
-1.2600007,-0.5176595,温中散,185
-1.6028807,0.017487962,纵横,417
0.6408189,-0.94187886,胶原,852
-1.3383268,-0.06416404,皮壳,301
0.9568169,1.0418179,本事方,803
-1.64617,0.044974163,芒状,218
0.9999046,1.1719568,展览会,600
-0.5291183,-0.3601132,地衣,114
1.0584333,-1.2330488,吲哚,35
0.54409677,0.28773627,川木香,422
0.71428627,-0.5040374,巴马,200
1.152487,0.39933836,后遗症,137
1.0348641,1.226383,忍者,513
0.8559544,-1.582698,化钡,881
0.8285802,-1.5681478,氯化钡,881
0.95897716,1.29301,薄荷汤,606
-0.19933608,-0.8549316,油量,629
0.6228796,0.5310392,调酒,846
1.210255,0.747439,卫生家宝,344
-1.4476907,0.18668437,羽状脉,163
0.29478192,-1.2844906,乌檀,670
-1.4465364,0.4257227,石壁,470
-0.77970123,-0.056214053,中旬,66
-1.5424953,-0.39027506,体色,816
-1.8866833,0.19964944,周边,884
-0.19900467,-0.8605486,扶桑,336
1.0217574,-0.89968586,三十一,637
-1.3068928,0.37332547,肉刺,175
-1.6946452,0.7497679,数分,269
0.07520263,-1.0360658,防护,20
-0.43464807,0.27432272,腐烂,199
0.010954929,-1.4125713,萎缩,20
1.0134227,1.1416115,展览,600
0.3340385,0.46034506,胡颓子叶,751
0.28433686,0.21746568,湿温,780
0.49880373,-0.2668939,咽肿,289
-1.5053644,0.050591648,细软,5
0.69435143,-0.23260546,要用,60
-0.53898907,-0.17180173,温经,844
0.714567,-0.9455961,显着,75
-0.2538007,-1.1694791,较广,148
0.88504934,-0.15881212,淋沥,133
0.58574975,-1.2084693,对照,291
0.86763495,-1.2212902,安定,270
0.35237595,0.8357778,鬼针草,219
-1.0447829,0.0002832003,变硬,65
0.68167835,-0.9896091,持续,20
1.1457969,-0.81124836,引产,363
-0.14400528,-1.1000323,强度,20
0.41168073,-0.8028669,再生,319
1.1056896,-0.13211973,阴道炎,105
0.27174607,0.9946899,地菍,874
0.7629536,-1.032021,高血脂,192
0.31084266,0.7717433,干漆,132
-1.1876024,-0.102222115,通经络,158
0.597917,0.62776303,蔊菜,160
0.34107834,0.912738,漠地,866
0.33899155,0.86951053,沙漠地,866
0.84568286,0.3176647,夜盲,534
0.93625486,-1.1924917,尿嘧啶,308
0.47515908,-1.0304576,原料,29
-1.8297327,-0.2639096,两轮,412
0.65954864,-0.3954791,尿闭,133
0.7054043,0.14232033,冬虫夏草,367
0.82614547,0.47627717,口噤,588
-1.8737937,-0.17286813,不开,186
0.44620714,-0.86760545,创面,733
-1.287303,-0.13339712,舌长,218
0.80214655,-0.16661455,热郁,14
0.64906496,0.7986337,樟木,83
-0.43843272,0.30431226,Prunus,47
0.63402164,0.03814829,冒风,0
-0.9520059,-0.70468754,成虫,167
-0.5970628,0.25958174,Dioscorea,323
0.54778576,-0.6162508,百部碱,885
-0.35566857,0.4372159,物华,883
-0.29673356,-0.89001524,无毒,93
0.83563083,-0.05954675,凤眼草,652
0.8808829,-1.3458842,病原体,35
0.8940397,-1.3179317,原体,35
0.86986536,-0.30175504,胃病,192
0.5899238,-1.5213863,二甲苯,423
0.99393964,1.1686654,药汤,513
-1.48591,0.037901852,吸盘,816
-0.94515675,0.061188772,树冠,440
0.744035,-1.4550809,线粒体,72
-1.8861614,0.039823227,端下,87
-1.1089714,0.16753009,特大,112
0.62063974,-0.082773924,白木香,422
0.6675333,-0.08056754,冬凌草,200
0.710886,-0.27222836,槲寄生,10
0.55411816,1.0055423,荠苨,393
-1.6875708,-0.06281258,留下,544
-1.5146688,0.05875446,坡路,84
-1.5310775,0.028296113,山坡路,84
0.5530367,0.43971175,头面,477
-1.5256164,0.20068108,孔洞,272
1.2126968,0.9369335,水丸,692
0.9222807,0.2336083,风头,792
0.63890433,-0.80057085,脯氨,857
-0.032602087,-0.90264225,采用,728
0.9377364,0.7259676,偏坠,265
0.8082053,0.9827262,骨节,460
1.2088557,1.0982922,梧桐叶,335
0.88080215,0.6032006,土党参,74
0.73630196,-1.2737375,稳定,309
-0.8134798,0.44081944,生肉,327
-0.87477034,0.06746853,时鲜,653
-1.6429776,0.4275074,成数,493
-1.8420902,0.0323075,残迹,197
-1.449481,0.17119586,沙滩,470
-1.7231387,-0.02978113,空旷,84
-0.6596952,-0.3474916,固体,249
-1.161526,0.49887308,主干,53
0.9109309,-1.3880312,松油烯,280
0.72925115,-0.43231836,倦怠,119
0.10211338,0.00795285,马丁,58
-1.7461683,-0.07976186,六角形,816
-1.099421,-0.3939018,消肿散结,738
0.98068756,0.618351,血气,508
0.20016158,0.66081494,半小时,570
0.99102604,-0.32452893,副反应,439
0.82216275,0.0151619,坐骨神经,797
0.8092242,-0.028735023,坐骨,797
-1.1813433,0.25143668,成千,286
-0.26511633,0.11123356,疗伤,483
1.1318674,0.8466086,重汤,3
-1.5789446,-0.073703885,丘陵地带,84
1.0210315,0.64218307,五两,89
-1.7824787,0.16130725,上半,376
1.1858842,1.2923357,徐徐,513
-1.8043605,0.101537615,上半部,376
0.8593841,1.1361808,温病条辨,187
-0.7771504,0.14127606,体表,65
0.33707237,-1.1971121,扫描,548
0.60830164,-0.8433089,杜松,108
0.3169321,0.053131722,飞天,590
0.9692386,0.84340876,癜风,15
0.22654328,0.06993455,飞天蠄蟧,590
0.15903905,-1.0696005,排泄,733
0.8001458,-0.8455031,果胶,33
0.80616874,0.46135232,颈淋巴,530
0.87444544,0.7642747,紫苏子,373
-1.5084031,-0.3489177,星点,811
-1.5583817,0.36357757,山区,470
-1.6741499,0.14233607,横断面,272
-1.6392564,0.12154308,横断,272
0.39651638,0.60892504,装入,122
-1.7102982,-0.30369398,靠近,789
0.88023454,-0.94416714,顺式,280
0.92939353,0.18090346,川木通,498
-1.7017422,-0.0576191,穗轴,218
-0.8553654,1.2167498,面青,102
1.0643795,1.1975191,香丸,19
1.0726076,0.6812318,方剂,719
-1.1987194,0.22790667,极大,53
-0.34514078,0.47658706,阅读,659
0.567023,0.77972513,草珊瑚,846
0.7901111,-1.0728071,尿囊,33
-1.3494775,0.25363296,有条纹,53
-1.5293587,0.32604805,秋后,225
0.7580622,-1.1244689,尿囊素,33
0.47688416,0.12104392,风口,794
1.0577983,0.5355676,淡豆豉,187
-1.814803,-0.23213685,交织,884
0.32846034,0.07609387,顽痹,459
1.0756166,0.56245756,令人,635
-1.2950997,0.30670753,片中,653
0.33156338,0.08546727,粉葛,378
-1.1985877,-0.61260104,活血散,844
0.60460865,-1.112249,己烯,223
1.0677276,0.44127926,风冷,863
0.61891913,0.6219241,羊蹄草,874
1.1051582,0.5655318,眼目,97
-0.3739662,0.3805288,Wils,47
1.5415549,0.6497538,白胶,318
-0.42741352,-1.3326565,复合,13
-1.1662966,-0.5757787,活血散瘀,844
-0.944834,-0.24314931,分出,249
1.1536361,0.31623974,腹满,373
0.74027646,-0.98828244,beta,147
-1.5148491,0.643595,夏末秋,225
0.86919713,0.19652514,恍惚,89
0.70643854,1.1793221,核桃仁,316
0.53278416,-1.5615593,巨噬细胞,462
1.0701346,0.72732425,心气,89
-0.53841835,-0.69601333,制品,249
-0.7326818,-1.087928,群体,114
-0.16332434,0.7274783,油腻,304
0.3992775,0.558765,紫梢花,182
0.25239974,-1.4734153,强子,694
-0.11835234,0.56732297,Panax,156
0.76184255,0.20325656,鸭脚,176
-0.033267576,-0.99790347,潜伏,20
-1.0785289,0.63363755,数片,140
0.80229795,1.2092321,猪牙皂,409
-1.1244762,-1.4208869,絮状,695
0.6770365,0.5869659,枳椇子,214
-0.06371118,-0.29306522,利亚,300
0.75877446,1.2554132,稍加,281
0.9316474,-0.39993098,十九,213
0.61707205,0.65954417,肉食,261
0.4097567,-0.089380965,肾阳虚,476
0.7739979,0.4790783,不尽,805
1.1107125,0.723408,故纸,508
0.5798747,-0.97518337,木菠萝,26
0.60768735,-1.0621437,菠萝,26
1.025562,0.12993363,血晕,805
0.84458524,0.67857236,犀角,406
-0.6832361,0.4547926,莲蓬,461
1.1457291,0.72947425,破故纸,508
1.2921268,0.5072469,无度,89
-1.8539836,0.17750327,交叉,493
-0.6644821,-0.33303177,生水,323
0.45577964,-0.71599734,倒扣草,200
-1.5681447,0.048691988,乌黑,811
-1.1813625,-0.4726174,贝壳状,351
0.8050415,1.4937506,医学入门,104
0.7518163,1.4881684,入门,104
0.8629514,1.1021335,半夏汤,143
1.1378043,0.34158373,吐出,406
0.7214668,-0.14673944,山萸肉,793
0.9691994,0.62458116,火麻仁,382
1.0909137,0.44855273,香港,460
1.0356238,1.3759011,二碗,513
1.2855023,1.1284587,儒门事亲,692
1.2050484,1.1043063,儒门,692
-1.407729,-0.16703844,染成,884
-1.4929203,0.4422253,下游,225
1.1408371,0.9392022,服食,316
1.0148771,1.1918067,摘要,318
0.6859594,0.24926975,心胸,60
-1.7021122,0.32816416,阳坡,84
0.43613666,0.21297692,肝气,116
-1.8424625,-0.26558807,管外,87
0.9761271,-0.9662101,内障,72
0.9826159,-1.0597833,白内障,72
0.80258876,-0.82139426,呼吸困难,451
1.0826737,1.1298313,众妙,803
0.37793118,-0.284575,郁结,616
0.7927622,-0.85919344,困难,451
0.81190664,0.7205505,苘麻,821
-1.2481716,-0.319072,干部,298
-1.6408397,0.513905,连珠,269
0.86926305,-0.45599282,大便燥结,60
0.6676053,-1.0549386,丙烯,280
0.1669063,-0.44011414,顽痰,490
0.50715524,-0.48297423,淋巴结炎,530
0.7771094,0.014223354,恶寒,780
-1.1038396,-0.666152,解毒杀虫,364
0.7467043,-0.95999676,上皮,369
-1.7500694,0.12823692,凹沟,811
-0.6834633,0.40747297,碎成,39
0.6711295,1.3816655,凉水,281
0.6429044,-0.8184466,百里,223
0.63603646,0.5620812,任意,34
0.5873063,1.139834,八角茴香,265
-0.7660155,-0.9850241,环境,728
-1.4481485,-0.38064274,充足,85
0.8844588,-0.73831034,黑种草子,270
0.6046795,-1.3577815,疱疹病毒,832
-1.5073862,0.07041243,同形,44
0.41663504,0.5203602,沙棘,866
-1.3449758,-0.27783215,苦辛,364
0.36199772,-0.5238459,咯痰,70
-1.0013227,0.07716823,活血消肿,844
1.1899632,0.43167424,积热,635
0.7903921,1.2565898,再入,316
-1.2826209,-0.7475317,色泽,287
-1.2485089,-0.36882246,躯干部,298
0.42479214,-0.9402467,中等,75
1.2442976,-0.4839658,寒证,61
-1.4121585,-0.29839155,活血通经,483
1.173527,-0.55939454,虚寒证,61
-1.0928351,-0.3518389,泻热,738
-1.514139,0.24699701,1200,470
0.8243472,-0.8724937,角蛋白,407
-1.8966881,0.19199853,凹陷处,165
0.76283264,-0.6971459,灯盏细辛,72
-0.79001635,-0.7429284,很大,267
-1.7995138,0.27131164,深陷,48
0.8198547,0.124857426,豆豉姜,460
0.42418808,1.2364969,香橼,803
0.2623853,1.0370748,十个,83
-0.06313147,-0.40734538,全株含,228
-0.41117063,0.27930042,鲜地黄,56
0.9806293,1.3399068,白僵蚕,606
-0.5703884,0.9455828,搅拌,368
1.1239035,-0.18524395,食管癌,685
0.74578726,0.5727869,水红花子,214
0.8725362,1.288599,草叶,846
0.2243801,-0.9871596,含铁,407
0.92125297,0.32193822,胆石症,105
0.32539913,-0.33773607,硫酸盐,110
0.9739802,0.31421417,胆石,105
-1.5767027,0.20426156,1800,84
0.34722155,-0.031201024,大驳骨,809
-1.5673583,-0.11582145,前缘,816
0.6750698,-1.3156374,酶原,291
-1.4104611,0.051282234,色环,811
0.66258705,0.6505522,黄荆子,313
0.8904633,0.8747701,皂角刺,803
-1.6354284,0.034781642,野间,470
1.1020722,0.0118217915,不宁,57
0.8720607,0.5946866,加米,517
-0.21367428,0.42117944,Gentiana,327
0.833584,0.3409858,嗽吐,233
0.72902924,-0.5323694,紫云,111
0.8645763,0.54964685,做成,426
0.26276195,0.23918699,未知,261
-1.7175826,-0.008903567,野草,84
-0.0125599215,-1.3555965,高度,769
-0.29912692,-0.65154517,家畜,4
-1.6666324,0.07465839,高脚,357
0.9472568,0.83943796,急性子,692
0.9577947,1.3017268,外科正宗,281
-1.5326233,0.3576016,圆心,357
0.7883455,-0.5665357,紫云英,111
1.0448791,0.74731153,鼻炎,517
1.0699575,0.073138505,小肠气,57
0.7941668,-1.2856408,明显增强,309
0.32321426,0.4589853,眼睛,129
-1.7344902,-0.25613913,圆头,357
-0.29102078,-0.6086806,扶桑花,336
0.7756155,1.0218389,苘麻子,821
0.9519871,0.1467656,性肺炎,778
-1.714027,-0.05819611,超出,653
0.8648139,0.9104112,柳枝,366
1.2341455,0.7450239,白蜜,187
-1.5206975,0.18844369,内壁,417
0.414098,-1.5910078,吞噬细胞,462
0.2580998,-0.5459439,酸模,228
1.0963944,-0.24482477,子宫颈,105
0.42414087,-0.007887993,龙掌,398
-1.9921187,-0.22435144,圆环,46
1.0056083,1.0918847,洞天,692
0.87818897,0.48410186,消毒,266
-0.44504714,0.6731515,Ling,323
0.632839,-0.6759416,51,109
-0.1626355,-0.14893122,55,300
0.30585495,-0.86226004,氧化硅,28
-0.4796566,-0.74315846,受精,94
0.72596806,-0.29796594,山大,892
0.92894995,-0.024161771,干地黄,378
-1.1641364,-0.572433,温肺,173
0.2530132,0.05809508,山胡椒,817
0.9984177,1.3480684,半日,606
0.83043766,1.1891844,五次,281
0.87798995,-1.4864448,有性,852
0.2843657,-1.3432436,异亮氨酸,178
-0.7947132,0.5038044,小刀,301
1.0206046,0.96741295,飞过,19
0.9146838,1.0445673,鲁府禁方,318
-1.2639664,-0.626129,晶面,245
-1.4941607,-0.26403314,布满,287
1.130823,0.34757024,千金方,89
0.58732843,1.0548605,沙苑子,45
-1.7271048,0.11980075,沙土,85
0.7744121,0.34186706,冷痹,151
0.66224045,-0.019364659,偏瘫,279
0.43361047,-0.0037733763,飞龙掌血,398
0.83583003,-0.6160265,云英,111
0.2950416,0.7776581,合并,17
1.0157422,1.1232259,洞天奥旨,692
0.5867126,-0.1566459,噫气,119
0.66109234,1.283715,败酱草,25
-1.0805608,-0.85910904,光照,287
-1.5665963,-0.05077215,2300,84
0.4709428,-0.13628416,阳气,57
-0.2585219,-0.6539034,巴西,548
0.85994476,0.25824207,夜交藤,393
-1.5381911,0.24075063,丛林中,84
0.63795644,0.23595849,膏淋,198
-1.6541373,-0.17767519,交错,816
0.4990579,0.061237678,飞龙,398
0.8231642,-0.28941068,肾阴,334
0.5557471,-0.93797016,糖酶,33
0.7741861,-1.5442861,胃黏膜,95
-0.41448808,0.20328356,睡莲,323
-1.7371358,-0.12413247,略长,87
-0.20964074,0.160257,马尾松,171
0.7153881,0.1264776,角膜,125
0.63659406,-1.1730125,发生率,291
1.0845268,0.07661484,未尽,180
0.76684785,0.6028614,山慈菇,517
0.8651873,0.35572016,水病,15
-0.7884595,0.43331322,近似,659
-0.50406677,0.736761,劈开,199
1.0857457,1.3095065,济阴纲目,513
-0.19236423,-0.8804867,过敏反应,20
-1.6667829,0.17531018,数点,272
1.0021243,-0.761248,查耳酮,147
-1.004632,0.71842974,横卧,264
-1.2771597,-0.324308,豆腥味,364
0.94408774,-0.91536766,缓和,270
0.9334233,-0.020305552,低热,477
0.6691501,-1.475572,尿量,291
-0.47497007,0.21132104,睡莲科,323
-1.6733651,-0.18846649,退化雌蕊,191
-0.8909769,0.383802,浸软,175
-1.5748574,0.20761305,边全缘,163
0.9305186,0.05563192,饮水,780
-1.6401635,0.35524666,4cm,194
0.32595092,1.2506347,昼夜,281
-1.6579456,-0.36395183,化子,191
-1.9214324,-0.02371797,纵线,46
-1.1741003,-0.36414966,产卵,388
0.65795386,0.7831408,椿皮,202
-1.5389739,-0.20095545,长尾,218
-0.737641,0.15999492,洁净,301
0.9058727,1.2849174,煮烂,27
0.7247771,0.7974835,白药,214
-0.29510295,-0.1516228,nucifera,323
0.76321656,1.4162623,河水,281
0.6048737,0.7552143,土鳖,460
0.6306669,-0.9568501,缓慢,315
1.3075486,0.8822896,鼻出血,846
0.9470937,-0.38725382,血亏,614
-1.5495797,-0.1785468,蜂窝状,811
0.76822853,0.84968966,疔肿,74
0.646856,-1.1665204,麦芽糖,33
0.85912645,-0.89484924,不良反应,190
0.7319186,-1.3047627,正性,149
-1.6748742,-0.33599174,口部,649
-1.5965515,-0.08363442,左壳,816
0.66754764,0.50497913,凤尾草,215
0.6582054,0.42774117,痘疹,179
-1.6471298,0.15453844,广为,85
-1.2867523,0.14526175,捕得,388
-1.3700198,0.2599761,海底,255
1.0805044,0.531417,糜烂,105
1.1797128,0.9356111,足心,692
1.2761569,0.43320757,四枚,635
-1.2492777,-0.52808374,变异,695
-1.5004112,-0.2800658,闭壳肌,816
0.87507147,-1.2628585,胰蛋白酶,30
0.8747753,0.40249878,胃火,534
-1.4364233,0.008039752,凋落,194
0.8081927,0.6836566,金铁,656
-0.9595734,0.5128783,白相,243
-1.6873622,-0.45005295,单眼,6
0.783038,0.6109788,金铁锁,656
-0.7010408,0.63205594,水漂,655
0.93843377,0.7061384,下痞,373
-1.4295229,-0.25029713,长大,218
0.28971228,-0.007937968,柽柳,326
-0.6738043,-0.28489757,固表止汗,322
-0.15251884,0.0010606721,豌豆,300
-1.514588,0.45480362,中上,194
0.60710484,0.02651612,肝胃气痛,96
-1.1128488,-0.16618188,攻毒,364
-1.1456771,-0.26167834,通络止痛,364
-1.4999977,0.23560691,石山,470
0.24535716,-0.53546196,獐牙菜,228
-1.5268149,0.15302715,二叉,5
0.024008444,0.41858304,龙胆科,327
0.8304027,1.0089197,每晚,74
-0.11458029,0.45215803,石竹科,327
0.76194227,0.6252485,铁锁,656
-1.3689239,-0.17384383,活血通络,158
-1.6388565,0.17684758,微细,544
0.6983807,0.1073409,吊兰,21
-1.5370003,-0.2230865,常见于,84
-0.28208977,-0.33378643,六棱菊,791
0.5923361,0.7192943,南鹤虱,405
1.0374897,0.3055661,牙龈出血,469
0.62615776,-0.9917861,脯氨酸,857
-1.2537574,-0.001695659,粗厚,139
1.051971,1.0764554,本草图经,606
0.77346975,-0.8592619,含糖,33
-0.36341023,-0.24929276,植物体,433
0.6756537,1.1680464,天目山,74
0.6645338,1.1027485,天目,74
-0.13361782,0.6442888,海棠,471
-0.071889535,0.64412004,秋海棠,471
0.40872678,-1.0680157,丙酮,29
0.5478105,-0.7197363,定出,581
0.15340972,0.78251773,腹内,304
0.9551437,-0.10303962,肠癌,271
0.79741365,-1.5332714,心脑,35
-0.11826824,0.58374053,竹筒,182
-1.5505266,-0.17353804,细腻,408
0.4939884,0.23472121,放于,71
0.2558928,0.15374598,灼热,59
-1.1684946,-0.13710408,碎块,301
1.0262433,0.99413085,回春,318
0.98519325,0.78320813,北方常用中草药手册,313
-0.6854277,0.9108725,霜降,42
0.7425068,1.3037803,白鸡,27
0.895393,-0.83606046,剧烈,439
1.0367182,-0.916302,cAMP,35
1.089863,1.0302926,万病回春,318
0.77148944,0.1715683,芫荽子,422
0.9908947,0.24828038,吐酸,57
-0.7360391,0.48165268,纯白,659
-1.7810365,0.14160556,田间,470
1.0212268,0.9430679,妊娠呕吐,457
-0.22449106,-0.61221164,花色,135
0.3595878,-0.12824956,中华,752
-1.1778991,0.33911365,嫩茎,53
1.0098009,-0.10586217,直肠,273
-1.3710195,0.03128735,山草,470
0.3347446,-0.7972971,驱蛔,192
-1.8158917,-0.20625228,小果,884
-0.45566067,0.89913124,六七,42
0.7048039,0.75541484,糯稻根,288
0.71271384,0.8766884,支箭,160
-1.1294211,-0.15939747,温肾壮阳,205
-0.7961481,-0.25321826,木材,171
0.20240879,1.2994307,晚上,17
-1.3984504,0.35011974,干枯,48
1.0036191,1.1251638,图经,316
1.0915016,-0.2628553,性疾病,363
0.13645288,-1.2399805,可溶,33
-1.4386998,0.10112701,凉血消肿,91
0.71324116,0.8879657,一支箭,160
0.8575548,-1.2069057,乙肝,852
-0.2413994,0.49127495,以防,655
0.70244277,-1.1602691,角叉菜,75
0.6464692,0.65800214,旱莲草,214
0.68064123,-0.44056883,靛蓝,361
0.684165,0.7671683,一支,160
-0.8299125,-0.50376064,很多,164
-1.3743268,0.05446001,西和,85
0.61790484,-1.2074199,对照组,291
0.783536,-0.9571035,心动过速,451
0.76643044,0.008918744,脓肿,723
-0.7919341,0.49963674,伏地,327
0.9834833,1.0852762,草图,606
0.83056706,0.9237031,茺蔚,515
-1.06851,0.7442538,根须,880
-0.94992346,-0.3095592,中止,239
0.8216871,0.9437781,茺蔚子,515
1.0329238,0.392978,吐利,406
0.72001094,-0.97644484,过速,451
0.8627228,-0.7441024,化脓性,612
-1.5429238,-0.12377323,宽阔,218
-1.3201522,0.025080368,多变,139
0.5129356,-1.4662963,RNA,95
-1.5427347,-0.32620788,阳光充足,85
0.90888864,1.0998104,禁方,318
-1.7032008,-0.13414277,片约,357
-1.5752608,-0.49349856,口器,6
0.49596348,-0.7174904,胃寒呕吐,119
-1.4598852,0.047821075,余个,5
0.8528181,-1.4191104,抗感染,95
0.708475,-1.3063046,抗凝血酶,349
1.0355626,1.0716543,外痔,27
0.6312885,0.066421315,癫狂,60
0.7033579,-0.1668261,叶酸,430
-0.278642,0.13537085,放出,655
-0.88034016,0.91068333,实心,140
-1.890489,0.078864366,最长,789
0.6127912,-0.15105815,屈伸,782
0.29826707,-0.5130156,目暗不明,616
-1.1359109,0.20814608,平铺,5
-1.4412811,-0.17304954,酸性土,85
0.612189,-0.8669354,硫酸钙,407
0.5702584,-0.0012647323,怔忡,660
-1.7130729,0.032183386,稍宽,789
0.6858468,-1.3683794,脱氢酶,72
1.1038795,-0.36536956,十三,213
0.82136595,-0.9637881,荭草,168
0.449118,0.8792941,乌贼骨,366
-1.6077563,-0.25136384,柔润,22
-0.6398371,-0.6728211,中易,39
0.6807288,0.05954381,石吊兰,21
0.7735341,0.54240316,白石英,392
0.7927375,0.56745833,鬼箭羽,160
0.36270687,0.29072586,牛耳,160
-1.0222515,-0.537959,行水,173
-1.0260178,-0.14841782,益气健脾,239
0.7720494,0.5851376,鬼箭,160
0.7340795,-0.52448845,白杨,111
0.30312502,1.0564436,地菍根,874
-0.30577382,0.6730731,Decne,883
-1.1062946,-0.08605406,益气健,239
0.89268106,0.0777314,流脓,289
-1.8718491,-0.20360446,连接,46
0.85373944,-1.0780181,咖啡因,270
0.7270971,1.1170872,马桑根,846
1.0409204,1.1137258,芍药汤,513
-0.778722,-1.2186166,祛痰止咳,246
-0.06491695,0.64406884,倒入,71
-1.3004298,0.4141618,烫死,388
0.862224,1.3734348,1984,719
-1.8575937,0.009399841,蝶形花,578
0.64660954,0.9609098,1990,561
1.1040391,1.1797322,乾坤,692
0.7613114,-1.3239446,升压,75
0.39901298,0.98286265,豆花,74
1.0117862,0.55016416,湿癣,15
0.6946986,0.4758116,一枝蒿,656
0.70059973,0.39688876,雪上一枝蒿,656
0.7503936,0.3623661,雪上,656
-0.48810083,0.62440157,Artemisia,327
0.30688074,1.145395,密封,573
1.0960727,1.0222957,瓶内,318
-1.5023559,-0.083658814,隐头花序,194
1.3708428,0.46354604,大便下血,635
-0.40479386,0.7726084,参考,199
0.8211825,0.52440155,胸中,179
-1.341116,-0.46862888,前额,593
0.90256447,-1.1979036,灌注,169
0.50771254,0.06920056,回乳,119
-1.747116,0.12836167,多面体,677
1.1402091,0.8871572,治口臭,344
-0.4008075,1.0512545,Schott,323
0.7043998,-1.2073699,麻黄碱,429
0.28995758,-0.9891361,种类,852
0.5816059,-1.4724386,频率,881
0.758377,-1.5265522,骨骼肌,95
1.3394927,0.72623664,五枚,635
0.6829548,0.17792512,口眼歪斜,794
0.9537993,-0.57857704,毒物,263
-1.4952328,0.5705558,拣去,225
-1.9975182,-0.3413181,中层,789
1.0138013,0.76955,韭菜子,559
-0.75094044,0.55773634,地下茎,264
-1.3898581,0.27049747,南至,225
-1.6502564,-0.37902647,单性花,357
0.21577792,-0.31571847,八楞木,590
0.72223395,-1.090241,新乌,308
-1.5681509,-0.1288687,最上,357
0.1668008,-0.22629344,温毒,616
-0.40040457,-0.20026307,漆树,400
-0.3172997,-0.89786285,石松,791
0.86993814,-0.6764686,阿片,670
0.91175973,0.36038172,梅根,92
0.8343934,0.9689009,减半,426
-1.3709776,0.12628287,多节,5
0.11261727,0.34742108,叶草,160
0.8540241,1.0319507,甜瓜蒂,409
1.146128,-0.58972704,出血性,271
0.6182896,0.021203235,毒虫,289
-1.2394629,-0.22953689,清湿热,115
-0.1604859,0.32012945,Diels,156
0.9856448,0.7404483,半个,23
-1.3285359,0.06982466,偶数,53
1.2175797,0.50327665,虫牙痛,266
0.3140436,1.1033356,三枚,187
0.28272343,0.0055035707,涂布,59
1.0658298,0.9606552,摄生众妙方,803
1.2818931,0.6161316,空腹服,366
0.5664759,-0.4311797,青叶胆,791
0.14619444,-1.6806269,黄色素,548
0.9762368,0.38007438,岗梅根,92
0.13492255,-1.2190295,和解,246
0.08162308,0.6916521,瘢痕,588
1.0015879,0.5414203,煎药,50
0.21488374,-0.6836134,竹黄,109
-0.8827384,0.5762465,小者,199
0.7866319,0.50452,牡荆叶,176
-1.3198657,0.22714889,翼状,163
0.7476758,-1.5648837,活化,309
-1.6246729,0.12701665,花斑,46
-1.4311123,0.18629806,极多,140
-1.7060201,0.10574508,黑绿色,884
0.7439801,-1.615141,能及,169
-0.000540167,0.6492272,以内,276
-0.76202375,-0.07902208,益肺,322
0.4657004,0.76521766,锦灯笼,204
0.40108776,-0.43950227,含硫,110
1.1730632,0.19045216,食者,635
0.889024,-1.139111,腺嘌呤,13
-1.6528437,0.31549475,池塘,85
0.49282253,1.0782446,大豆黄卷,83
1.0523309,-0.027776364,脚癣,105
-1.7115788,-0.17904925,深蓝色,873
-0.27924272,0.26028717,fortunei,582
-1.2678748,-0.21345401,清湿,115
-1.4496319,-0.30620098,亚热,85
-0.79011786,-0.17541151,蒸发,286
1.0827801,-0.4904244,5g,270
0.96220183,1.1769751,宣明,606
0.9357471,0.13021116,少阴,57
-0.52048904,1.1117988,臭味,86
-0.122722164,-0.2013297,心包经,116
0.2978674,-0.36681494,岩椒,228
0.6301429,-1.1191784,B2,13
0.78767556,0.6814075,气胀,261
-1.7578161,0.5500159,长宽,880
-1.5616821,0.41093564,1600,470
0.97570616,-0.44452915,93,78
0.8445085,-1.4107435,高级,35
-1.6890405,-0.05141757,至多,357
0.9639106,0.33305135,脱发,741
-1.5637684,0.19647141,谷地,470
